{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8925217}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.075741865}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.010621643}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.052730735}  {Name:n04141076 sax, saxophone, Probability:0.043405056}  {Name:n01871265 tusker, Probability:0.03589164}
{Name:n03291819 envelope, Probability:0.8252077}  {Name:n06359193 web site, website, internet site, site, Probability:0.13235685}  {Name:n02971356 carton, Probability:0.0032872655}
{Name:n02410509 bison, Probability:0.81535304}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.16092364}  {Name:n02403003 ox, Probability:0.01797562}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99911743}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.000738497}  {Name:n02363005 beaver, Probability:2.4918925e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9946215}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0011756102}  {Name:n02100877 Irish setter, red setter, Probability:0.00078240415}
{Name:n03291819 envelope, Probability:0.8252077}  {Name:n06359193 web site, website, internet site, site, Probability:0.13235685}  {Name:n02971356 carton, Probability:0.0032872655}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.97610974}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.02331598}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00029030076}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98681694}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.012249587}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0004991536}
{Name:n03291819 envelope, Probability:0.8252077}  {Name:n06359193 web site, website, internet site, site, Probability:0.13235685}  {Name:n02971356 carton, Probability:0.0032872655}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9848298}  {Name:n02115641 dingo, warrigal, warragal, Canis dingo, Probability:0.004762212}  {Name:n02114712 red wolf, maned wolf, Canis rufus, Canis niger, Probability:0.0023010857}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99887174}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0007796507}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.00014634596}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9997173}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00027328936}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:7.431488e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99415946}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0012538758}  {Name:n02112137 chow, chow chow, Probability:0.0010686396}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.72888315}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.11769243}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.087421566}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8076754}  {Name:n02077923 sea lion, Probability:0.06453289}  {Name:n02444819 otter, Probability:0.05655239}
{Name:n02119789 kit fox, Vulpes macrotis, Probability:0.26669437}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.26095998}  {Name:n02119022 red fox, Vulpes vulpes, Probability:0.11624732}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.999998}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:1.0177613e-06}  {Name:n02112137 chow, chow chow, Probability:3.461682e-07}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9858511}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00515562}  {Name:n02112137 chow, chow chow, Probability:0.0024751518}
{Name:n03291819 envelope, Probability:0.8252077}  {Name:n06359193 web site, website, internet site, site, Probability:0.13235685}  {Name:n02971356 carton, Probability:0.0032872655}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9847894}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00914673}  {Name:n01883070 wombat, Probability:0.005522403}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.36408103}  {Name:n02361337 marmot, Probability:0.3268669}  {Name:n02447366 badger, Probability:0.057149135}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.999992}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:5.95766e-06}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:2.0184618e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99708694}  {Name:n02480855 gorilla, Gorilla gorilla, Probability:0.000960897}  {Name:n02444819 otter, Probability:0.00039783068}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8861152}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.024440654}  {Name:n02403003 ox, Probability:0.020023128}
{Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.26847738}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.17962068}  {Name:n02092002 Scottish deerhound, deerhound, Probability:0.05811039}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9986085}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0011456152}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:6.759539e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.997497}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0024377876}  {Name:n02112137 chow, chow chow, Probability:1.8845452e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9999831}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:1.6762693e-05}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:6.2491715e-08}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9798828}  {Name:n02117135 hyena, hyaena, Probability:0.00646792}  {Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.004441997}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99924767}  {Name:n02410509 bison, Probability:0.00015689996}  {Name:n02363005 beaver, Probability:9.321635e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98385334}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.009899352}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.002472092}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.70832646}  {Name:n02093991 Irish terrier, Probability:0.03777937}  {Name:n02094433 Yorkshire terrier, Probability:0.023955042}
{Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.43773592}  {Name:n02117135 hyena, hyaena, Probability:0.1207741}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.04881865}
{Name:n02117135 hyena, hyaena, Probability:0.4690015}  {Name:n02116738 African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus, Probability:0.13335995}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.09475251}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9741939}  {Name:n02410509 bison, Probability:0.010727339}  {Name:n02137549 mongoose, Probability:0.0028470794}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.996561}  {Name:n02361337 marmot, Probability:0.0012223255}  {Name:n02444819 otter, Probability:0.0007386389}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99948907}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00024162792}  {Name:n02444819 otter, Probability:0.000113133436}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98376703}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00856862}  {Name:n02410509 bison, Probability:0.0014349471}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9964323}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0009208555}  {Name:n02412080 ram, tup, Probability:0.00072351465}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.90495044}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.08431924}  {Name:n02117135 hyena, hyaena, Probability:0.007505766}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.94593304}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.014769326}  {Name:n02099601 golden retriever, Probability:0.010542998}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99828184}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0016630683}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:2.075282e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8202165}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.17479812}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004384645}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6936422}  {Name:n02403003 ox, Probability:0.11760711}  {Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.017172728}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8855259}  {Name:n02094258 Norwich terrier, Probability:0.02543563}  {Name:n02094114 Norfolk terrier, Probability:0.021450143}
{Name:n09468604 valley, vale, Probability:0.34649333}  {Name:n09246464 cliff, drop, drop-off, Probability:0.099179596}  {Name:n07802026 hay, Probability:0.08062467}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5296719}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.38447708}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.07757482}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9617513}  {Name:n02444819 otter, Probability:0.015122478}  {Name:n02100877 Irish setter, red setter, Probability:0.0074255536}
{Name:n03291819 envelope, Probability:0.8252077}  {Name:n06359193 web site, website, internet site, site, Probability:0.13235685}  {Name:n02971356 carton, Probability:0.0032872655}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.89632636}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0965519}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.002888352}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.93577415}  {Name:n02112137 chow, chow chow, Probability:0.021286981}  {Name:n02115913 dhole, Cuon alpinus, Probability:0.019419556}
{Name:n03291819 envelope, Probability:0.8252077}  {Name:n06359193 web site, website, internet site, site, Probability:0.13235685}  {Name:n02971356 carton, Probability:0.0032872655}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6270688}  {Name:n01883070 wombat, Probability:0.31780604}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.024035756}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9993026}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0005856721}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:3.56404e-05}
{Name:n02117135 hyena, hyaena, Probability:0.58319837}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.3565792}  {Name:n02114855 coyote, prairie wolf, brush wolf, Canis latrans, Probability:0.008818706}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9880287}  {Name:n02410509 bison, Probability:0.007110642}  {Name:n02403003 ox, Probability:0.003323908}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99801576}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0016420895}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0001241971}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8916084}  {Name:n01883070 wombat, Probability:0.04762676}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.033719845}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.97691536}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.0050471066}  {Name:n02137549 mongoose, Probability:0.0032306593}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99962676}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00036028505}  {Name:n02114367 timber wolf, grey wolf, gray wolf, Canis lupus, Probability:3.5953026e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.998723}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0011259144}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:5.1541116e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9715427}  {Name:n02115913 dhole, Cuon alpinus, Probability:0.00404482}  {Name:n02117135 hyena, hyaena, Probability:0.0031813744}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9986714}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00072130014}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.00042726492}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8253824}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.093329154}  {Name:n02410509 bison, Probability:0.04968506}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.86165434}  {Name:n02108089 boxer, Probability:0.030625567}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.01922837}
{Name:n03291819 envelope, Probability:0.8252077}  {Name:n06359193 web site, website, internet site, site, Probability:0.13235685}  {Name:n02971356 carton, Probability:0.0032872655}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9300998}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.020299597}  {Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.015168967}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.96716166}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.015413778}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0018651286}
